"Pais","Codigo.Pais","Indicador","X1960","X1961","X1962","X1963","X1964","X1965","X1966","X1967","X1968","X1969","X1970","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017","X2018","X"
"Cote d'Ivoire","CIV","Superficie forestal (% de la superficie terrestre)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.1446540880503,32.1779861930031,32.2113213689072,32.2446534738601,32.2779886497641,32.311320754717,32.3446528596698,32.3779880355739,32.4113201405267,32.4446553164308,32.4779874213836,32.5264163227201,32.5748421531053,32.6232710544418,32.671696884827,32.7201257861635,32.7188666961478,32.7176106770833,32.7163515870676,32.7150955680031,32.7138364779874,32.7125773879717,32.7113213689072,32.7100622788915,32.708806259827,32.7075471698113,32.7062880797956,NA,NA,NA
"Cote d'Ivoire","CIV","Consumo de energía renovable (% del consumo total de energía final)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.5823492352254,74.0156624648786,74.5587406517621,75.1267212429772,75.6065175045825,74.8826030239666,74.0417289026024,72.1351437379043,73.4473042431981,61.9308464416233,63.7159742478385,64.7261350912511,65.3207019181228,70.3196958361282,75.5189053304395,78.069713869148,74.9140409367803,76.445100086807,74.3172624664752,73.6729367157035,75.3701433681979,78.8957471490704,74.904556454873,72.5798529621154,72.2237845464658,64.5280256540323,NA,NA,NA,NA
"Cameroon","CMR","Superficie forestal (% de la superficie terrestre)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.4395718305092,50.9741702100654,50.5087685896215,50.0433669691777,49.5779653487339,49.1125637282901,48.6471621078462,48.1817604874024,47.7163588669586,47.2509572465148,46.785555626071,46.3201540056271,45.8547523851833,45.3893507647395,44.9239491442957,44.4585475238518,43.993145903408,43.5277442829642,43.0623426625204,42.5969410420765,42.1315394216327,41.6661378011889,41.2007361807451,40.7353345603012,40.2699329398574,39.8045313194136,39.3391296989698,NA,NA,NA
"Cameroon","CMR","Consumo de energía renovable (% del consumo total de energía final)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.5931350753616,83.1895540491278,84.4345120320773,83.9366435585062,83.6094178182129,84.4774033090506,84.937845664018,84.5769478211407,84.3765683847177,86.1299165456244,84.4826180250164,85.1956399245448,85.212308398444,85.2471929797989,85.4638640699605,86.2274527042475,85.4250299015103,80.7135636506803,80.7141090693985,79.093464793693,78.6042341724908,78.3692621317238,78.0478383205715,77.6145782700282,76.9753907919409,76.5384004118885,NA,NA,NA,NA
"Congo, Dem. Rep.","COD","Superficie forestal (% de la superficie terrestre)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.7364195761011,70.5990576961249,70.4617027083655,70.3243408283893,70.1869858406299,70.0496239606537,69.9122620806775,69.7749070929181,69.6375452129419,69.5001902251825,69.3628283452063,69.2254664652301,69.0881114774707,68.9507495974945,68.8133946097351,68.6760327297589,68.5386708497828,68.4013158620233,68.2639539820472,68.1265989942877,67.9892371143116,67.8518752343354,67.7145202465759,67.5771583665998,67.4398033788404,67.3024414988642,67.165079618888,NA,NA,NA
"Congo, Dem. Rep.","COD","Consumo de energía renovable (% del consumo total de energía final)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.0477316438248,95.1388122260288,95.8752339865859,96.1132731930249,96.6091301391605,96.8956752286621,96.9615832266967,97.0585587669155,96.8499716405578,96.9970255885959,97.9399599087099,98.3426020949792,98.2700354998077,97.9716730962929,97.8822823843852,97.4218591768902,97.3328645488413,97.1717234213954,96.9654414812915,97.0188910659838,96.8278215337739,96.2451753719682,95.5283686612768,94.0127482576199,92.8713110792669,95.8176997146271,NA,NA,NA,NA
"Congo, Rep.","COG","Superficie forestal (% de la superficie terrestre)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.5475841874085,66.497803806735,66.4480234260615,66.398243045388,66.3484626647145,66.298682284041,66.2489019033675,66.199121522694,66.1493411420205,66.099560761347,66.0497803806735,66,65.9502196193265,65.900439238653,65.8506588579795,65.800878477306,65.7657393850659,65.7306002928258,65.6954612005856,65.6603221083455,65.6251830161054,65.5800867038799,65.5349903916545,65.4898997986823,65.4448034864568,65.3997071742313,65.3546108620059,NA,NA,NA
"Congo, Rep.","COG","Consumo de energía renovable (% del consumo total de energía final)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.413786812666,64.5626788008392,67.6028690881333,68.4127489616019,76.4709422427427,69.7957817097326,75.4096686308797,80.1529571025699,79.734755215841,76.9547298096485,64.8533620931531,61.1751105552557,68.6292110861843,62.2114203952255,63.2414177806371,63.4945946662592,69.6928926197493,60.6778804809052,57.2189845806457,56.3877154740318,55.1497486433873,64.9471229415981,65.5114930357406,62.6874274592315,62.3963358002278,62.4021190190415,NA,NA,NA,NA
"Colombia","COL","Superficie forestal (% de la superficie terrestre)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.0594862550698,57.8234705948625,57.5874619761154,57.3514463159081,57.1154376971609,56.8794220369536,56.6434063767463,56.4074012787292,56.1713820977918,55.9353769997747,55.6993613395674,55.4114642012168,55.1235776250563,54.8356840074358,54.5477974312753,54.2599002929247,53.9776011153673,53.6953054585399,53.4130133224425,53.1307176656151,52.8484184880577,52.824336694457,52.8002619423164,52.7761801487156,52.752105396575,52.7280200822443,52.7039382886435,NA,NA,NA
"Colombia","COL","Consumo de energía renovable (% del consumo total de energía final)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.2511966912592,37.0012276854526,33.2275355891254,33.2047878727873,33.9722363571372,33.6999018210568,33.7753983146372,25.8003477214614,25.9386837606884,29.1354698846611,28.0256620758746,27.2295014318157,28.7866515166663,30.6858176894724,29.1646113257736,28.7256212583336,28.9802185597383,29.6609256053824,28.9592408549624,29.554610414189,27.9315350231324,26.7810366177938,26.6442913141333,24.4704895139289,24.4418090930349,23.5647575160943,NA,NA,NA,NA
"Comoros","COM","Superficie forestal (% de la superficie terrestre)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.3299292815414,26.1149902634006,25.9000532950702,25.6851142769293,25.4701773085989,25.2552382904581,25.0402992723173,24.8253623039869,24.610423285846,24.3954863175156,24.1805472993748,23.8581408219739,23.5357322947627,23.2133258173619,22.8909172901506,22.5685108127498,22.2461043353489,21.9236958081377,21.6012893307369,21.2788808035256,20.9564743261248,20.741535307984,20.5265983396536,20.3116593215127,20.0967223531823,19.8817833350415,19.6668443169007,NA,NA,NA
"Comoros","COM","Consumo de energía renovable (% del consumo total de energía final)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.8385735205986,50.7126609487715,50.2447325780919,49.9520454212667,59.9591956244735,59.5434963931988,60.8021923688302,59.7810797938218,49.9613505982597,49.5940962672019,48.2521494659301,47.9525310080481,48.4457702568965,42.8682908896325,41.835827091506,44.2819584489449,43.3718933625278,50.109376239093,50.9478655358494,49.8190986494917,46.4079975124319,47.7939534767455,48.0076502582211,44.081426485913,46.615590933773,45.3330523920407,NA,NA,NA,NA
"Cabo Verde","CPV","Superficie forestal (% de la superficie terrestre)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.3300248138958,14.9330025571156,15.5384612734205,16.1414399632153,16.7468977329453,17.3498754761651,17.9528532193849,18.5583128822648,19.1612906254846,19.7667502883646,20.3697261384344,20.4441685830393,20.5186110276442,20.5930515790991,20.667494023704,20.741934575159,20.8163770197639,20.8908194643688,20.9652600158237,21.0397024604286,21.1141430118835,21.3523580773593,21.5930512761951,21.8312663416709,22.0694795139966,22.3076926863223,22.545905858648,NA,NA,NA
"Cabo Verde","CPV","Consumo de energía renovable (% del consumo total de energía final)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.6340415196557,38.0853387742321,37.9610348146807,39.4819453584142,40.4118886296683,39.0786458287485,36.1614118547227,36.5797596817577,35.2536396321589,31.1712082646825,28.9782379763742,28.1849478482406,27.8617878024682,35.2502792200054,33.9605485411063,26.6126770646751,25.0713542724077,24.9640396410639,27.611898039797,26.1616868942958,21.7360521104316,21.6204510742102,24.403883949932,26.1254674277281,26.1964230234372,26.5797158996811,NA,NA,NA,NA
"Costa Rica","CRI","Superficie forestal (% de la superficie terrestre)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.2154328241285,49.8472375866016,49.4790423490746,49.1108518929935,48.7426566554667,48.3744614179397,48.0062661804129,47.6380709428858,47.2698804868047,46.9016852492779,46.5334900117509,46.9839404622013,47.4343909126518,47.8848413631022,48.3352918135527,48.7857422640031,49.2322767103041,49.678811156605,50.1253408214601,50.5718752677611,51.0184097140619,51.6098697840164,52.2013298539708,52.7927947053711,53.3842547753257,53.9757148452801,54.5671749152346,NA,NA,NA
"Costa Rica","CRI","Consumo de energía renovable (% del consumo total de energía final)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.3807809003988,44.6894708365277,35.0278727137376,36.2591729778794,35.8015238825725,34.9735667623955,36.6542171344287,33.5639135254827,28.8905112182284,29.8904981839825,32.9478425050433,32.1090328243412,32.6526321246607,33.6598207455391,39.4966254293512,42.0605978082677,42.2648765916863,42.8433789950353,43.130205274035,42.2668095868799,42.3112526906227,40.5021237173534,38.6238545864882,38.0748418166082,37.8425411277646,38.7334138821774,NA,NA,NA,NA
"Caribbean small states","CSS","Superficie forestal (% de la superficie terrestre)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.3226380924744,86.2615754484497,86.2005696574067,86.1395317332986,86.0785010079771,86.0174386254266,85.9564254118128,85.8953946864913,85.8343570639031,85.7733262372898,85.7122886288353,85.6678769993932,85.6234406500344,85.5790540231839,85.5346176691139,85.4902063553254,85.4519223937197,85.4136582994455,85.3753991331365,85.3371353498046,85.2988514635789,85.2546133046329,85.2103751221306,85.1661592379638,85.1219210507502,85.0776832357253,85.0334450767793,NA,NA,NA
"Caribbean small states","CSS","Consumo de energía renovable (% del consumo total de energía final)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.2737892968127,9.03971700183887,10.3442369139153,11.6695092471054,10.7381553956856,11.0802368732054,10.9614522599226,10.8476305248236,9.6445620352393,10.0274774391439,12.3880804624596,11.6172733121908,12.3130543172944,12.00468896043,11.6615974660943,10.3183672215362,10.1572415817389,8.4602585502291,8.73716441177165,9.61162326908766,9.09634207217972,9.67054703841849,9.40805455189897,8.68116102420678,8.54825286916704,8.82597676748344,NA,NA,NA,NA
"Cuba","CUB","Superficie forestal (% de la superficie terrestre)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.1620111731844,19.5130349271125,19.8640586810405,20.2150847081588,20.5661084620869,20.9171322160149,21.268155969943,21.619179723871,21.9702057509893,22.3212295049174,22.6722532588454,23.1601480665154,23.8725448710229,24.3627814959763,24.8529282741871,25.3382187147689,25.7822042657146,26.2213453588876,26.662908680947,27.1044720030064,27.5460353250658,27.9385769838371,28.5507598910791,29.6756865172532,30.2480282863271,30.763314747164,31.2786012080009,NA,NA,NA
"Cuba","CUB","Consumo de energía renovable (% del consumo total de energía final)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.89020109637,47.1741751822851,51.3106363727389,46.8679249731595,45.7770315414011,41.2546263938294,41.4290716076269,36.8181185588287,34.8227469888194,33.7190833129486,34.4308204157781,34.0506465137635,34.8108293177605,33.5715912498179,33.7756840337191,26.3183639246799,21.9680513968128,18.593560340205,18.7318354713106,16.1242103591387,13.1576319538398,16.6802118422414,17.102350355742,16.8879652140855,18.7984428920254,19.2813206353885,NA,NA,NA,NA
"Curacao","CUW","Superficie forestal (% de la superficie terrestre)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Curacao","CUW","Consumo de energía renovable (% del consumo total de energía final)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.096968997922125,0.0813825370248141,0.080581861604234,0.0818629766793533,0.0817629546994898,0.0786761880620435,0.0754625313086886,0.0723763414665137,0.278807960045164,0.266924824347624,0.271912926713078,0.266028625037861,0.260307720966993,0.254083166295624,0.245525805515791,0.241213546244602,0.248549943124608,0.243917905410709,0.241650876636546,0.357017933331048,0.355516897298213,0.348989718842898,0.347766267819474,NA,NA,NA,NA
"Cayman Islands","CYM","Superficie forestal (% de la superficie terrestre)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.9166658719379,52.9166658719379,52.9166658719379,52.9166658719379,52.9166658719379,52.9166658719379,52.9166658719379,52.9166658719379,52.9166658719379,52.9166658719379,52.9166658719379,52.9166658719379,52.9166658719379,52.9166658719379,52.9166658719379,52.9166658719379,52.9166658719379,52.9166658719379,52.9166658719379,52.9166658719379,52.9166658719379,52.9166658719379,52.9166658719379,52.9166658719379,52.9166658719379,52.9166658719379,52.9166658719379,NA,NA,NA
"Cayman Islands","CYM","Consumo de energía renovable (% del consumo total de energía final)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"Cyprus","CYP","Superficie forestal (% de la superficie terrestre)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.4361472522026,17.5497839461157,17.6634206400289,17.777055682558,17.8906923764712,18.0043290703844,18.1179657642975,18.2316024582107,18.3452375007398,18.458874194653,18.5725108885662,18.5995671656225,18.6266234426788,18.6525980631511,18.6796543402074,18.7067106172636,18.7067106172636,18.7067106172636,18.7067106172636,18.7056273092956,18.7056273092956,18.7023806881595,18.6991340670235,18.6969691024714,18.6937224813354,18.6904758601993,18.6872292390633,NA,NA,NA
"Cyprus","CYP","Consumo de energía renovable (% del consumo total de energía final)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.495929367042497,0.365810347312205,0.347099189753887,0.33485987529705,0.723186986316388,3.3542984702649,3.35706908272827,3.29407078061674,3.26216821210761,3.2266425227618,3.09665682748594,3.0474749616713,3.17641534168142,3.25716409843294,3.30432805727182,3.36485097348482,3.51423832722468,4.35531132550118,5.493663996847,5.97851616722324,6.35322559915793,7.4157519845407,8.33890017172604,9.49593036077569,9.36329568365396,9.9420660163921,NA,NA,NA,NA
"Czech Republic","CZE","Superficie forestal (% de la superficie terrestre)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.0235537724861,34.0235537724861,34.0235537724861,34.0546124284166,34.0649663669196,34.0753203054225,34.0856742439256,34.0960281824285,34.106378961353,34.1167328998561,34.127086838359,34.1529701048272,34.1788533712955,34.2047366377637,34.2350504789024,34.2609370955216,34.2912621359223,34.3171521035599,34.3430420711974,34.368932038835,34.3992749870533,34.4251683065769,34.4555224653632,34.4858844858845,34.5117845117845,34.5421577515866,34.5635845635846,NA,NA,NA
"Czech Republic","CZE","Consumo de energía renovable (% del consumo total de energía final)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.57150702677699,3.97518244966785,5.9001182019501,5.81744151606808,5.90775667531981,5.30287772828777,5.24157422806943,5.64848453410906,5.96694071239026,6.47714948058027,5.94112966113152,6.28677991600949,7.27551219866013,6.72376720110743,7.1141149653771,7.51284734290178,7.85828772533033,8.29258027824795,8.95510134531697,10.2141620436068,10.9177199801872,12.1206034597646,12.7628160099154,13.9237189142382,14.8307420893096,14.8285619496241,NA,NA,NA,NA
"Germany","DEU","Superficie forestal (% de la superficie terrestre)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.3661673302208,32.3816354670896,32.397100806827,32.4134973513763,32.429892037968,32.4462904611859,32.4626898238993,32.4818788273528,32.5001438178686,32.5193409633074,32.5376128385155,32.5594726282602,32.5804047468899,32.6022763108856,32.6232187401439,32.6413579538938,32.6594402385868,32.6784638770184,32.696555087055,32.7127735865294,32.7308718478354,32.7375487720909,32.7451655477133,32.7189864709929,32.7228432215535,32.7324234474218,32.6912067781085,NA,NA,NA
"Germany","DEU","Consumo de energía renovable (% del consumo total de energía final)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.09803377496266,1.98863280907619,2.06262189491575,2.11093108509833,2.26620206067894,2.31974899616167,2.25217383396493,2.82442182235482,3.04511890616193,3.26371214587689,3.70043759040219,3.89967279049467,4.41263678738536,5.05846742452957,5.82524443326874,6.76455100872253,7.75322465619858,9.40658790331653,8.59224825671174,9.63006156970857,10.2935196369107,11.3943559060623,12.0151357257952,12.0890787546162,13.3788782316752,14.2062526977772,NA,NA,NA,NA
"Djibouti","DJI","Superficie forestal (% de la superficie terrestre)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.241587571381906,0.241587571381906,0.241587571381906,0.241587571381906,0.241587571381906,0.241587571381906,0.241587571381906,0.241587571381906,0.241587571381906,0.241587571381906,0.241587571381906,0.241587571381906,0.241587571381906,0.241587571381906,0.241587571381906,0.241587571381906,0.241587571381906,0.241587571381906,0.241587571381906,0.241587571381906,0.241587571381906,0.241587571381906,0.241587571381906,0.241587571381906,0.241587571381906,0.241587571381906,0.241587571381906,NA,NA,NA
"Djibouti","DJI","Consumo de energía renovable (% del consumo total de energía final)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.5928298444075,27.2054430026661,28.1745058469597,29.0507409163815,30.9544482822332,31.174132909155,32.0265621333044,31.5595951813661,31.9498945928494,32.6810786028729,31.4432190907785,31.6750757523769,32.4446508884684,32.8812776988758,33.621212018636,33.094584994974,33.0067765657935,32.5239259187803,33.1434583074149,33.3129799216742,34.4333471221399,34.4441895634032,34.0658299928845,34.0148216796369,34.1510474525367,15.3805952215024,NA,NA,NA,NA
"Dominica","DMA","Superficie forestal (% de la superficie terrestre)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.6666666666667,66.3066660563151,65.9600016276041,65.6000010172527,65.2400004069011,64.8799997965495,64.5333353678385,64.1733347574869,63.8133341471355,63.4666646321615,63.1066691080729,62.7466684977213,62.3866678873697,62.0399983723959,61.6799977620443,61.3200022379557,60.9600016276041,60.6133321126303,60.2533315022787,59.9066670735677,59.5466664632161,59.1866658528645,58.8400014241536,58.4800008138021,58.1333312988281,57.7733357747396,57.413335164388,NA,NA,NA
"Dominica","DMA","Consumo de energía renovable (% del consumo total de energía final)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.6031005626215,14.5051958703117,14.4936266042797,13.6305308064685,13.5270861336275,15.6474218349225,20.848308508173,15.5173123814242,15.0051374629333,14.0768097719289,11.0343862364279,9.38570360909994,13.5751472770477,10.5380028908132,9.99213761795349,9.59886513417804,8.63572664503516,7.74690872567546,7.45813291308568,8.16387146795938,8.9102120175512,11.4755216082184,9.73287692488609,9.88058028885364,8.61179766591701,7.82979664019173,NA,NA,NA,NA
"Denmark","DNK","Superficie forestal (% de la superficie terrestre)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.8143432933954,12.914130518419,13.0016491431659,13.1013437343492,13.2010368870419,13.3007300397346,13.4004246309178,13.5001177836105,13.5998109363032,13.6995055274864,13.7991986801791,13.6681593787746,13.5371200773701,13.4060807759656,13.275041474561,13.1440021731565,13.2825834807882,13.4211647884199,13.5597460960516,13.6983259651927,13.8369072728244,13.9552202478715,14.2210053500462,14.3405566359736,14.4601093754651,14.5796621149567,14.6992134008841,NA,NA,NA
"Denmark","DNK","Consumo de energía renovable (% del consumo total de energía final)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.04155980088103,7.07089896619989,7.74744546702985,7.70149659175602,7.33039932748028,7.51217803184753,7.26118110006918,8.10272954731514,8.51784339219747,9.06635346755708,10.7372008187749,11.1235999633005,11.8658791497644,12.7203073762941,14.4490697722936,16.1263978314621,15.2671237358586,17.7009281704155,18.5492546879512,19.3427639308072,21.3548364626267,23.8989672739058,27.2819568791468,27.3428385982791,30.2716312824144,33.1702771730605,NA,NA,NA,NA
"Dominican Republic","DOM","Superficie forestal (% de la superficie terrestre)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.8731111571103,23.6617672445858,24.4504233320613,25.2390819463492,26.0277380338245,26.8163941212999,27.6050502087754,28.3937062962509,29.1823649105388,29.9710209980141,30.7596770854895,31.4469043918833,32.1341342250892,32.8213615314829,33.5085913646891,34.1958186710826,34.87890705858,35.5619954460774,36.2450838335748,36.9281722210722,37.6112606085697,38.2984879149634,38.9857177481693,39.672945054563,40.3601748877692,41.0474021941627,41.7346295005564,NA,NA,NA
"Dominican Republic","DOM","Consumo de energía renovable (% del consumo total de energía final)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.0115794110888,28.1632430756406,25.3568579236696,26.8480859983481,24.438973544178,22.336344797758,20.3109488079126,18.251133604809,19.7510920020737,19.5372902109007,18.42361063174,18.4777149353598,15.9148894305934,18.6739582740462,20.5418109180422,19.3347923841273,18.430707577307,18.2193059523308,17.9375602261054,17.550067626357,16.9754091658878,17.2429348859095,17.0454588513356,17.509364251986,18.0190203360356,16.480109206897,NA,NA,NA,NA
"Algeria","DZA","Superficie forestal (% de la superficie terrestre)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.699908470278032,0.696213672009489,0.692518924993517,0.688824126724974,0.685129379709007,0.68143458144046,0.677739783171916,0.674045036155945,0.670350237887402,0.666655490871434,0.662960692602887,0.659349897307876,0.655739102012869,0.652128255465282,0.64851746017027,0.644906664875259,0.676984063925559,0.709061462975862,0.741138810773586,0.773216209823885,0.805293608874184,0.808484543059251,0.811675477244317,0.814866462681959,0.818057396867022,0.821248331052088,0.824439265237154,NA,NA,NA
"Algeria","DZA","Consumo de energía renovable (% del consumo total de energía final)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.177228302572834,0.323692176020233,0.289771220945935,0.476341507213619,0.403959587292277,0.422480314895262,0.389526170918537,0.472147668762875,0.54407094201214,0.51001768957487,0.427372239562088,0.427684983581889,0.514766169298285,0.469092389566764,0.441740736446853,0.584727486990107,0.40872736909712,0.411409249680193,0.298765661995095,0.311808048810447,0.258071761617743,0.177339472170288,0.188181413152951,0.140451784823769,0.0686404751413344,0.0589586840918149,NA,NA,NA,NA
